fs 4800
kfs 1 hz, no plot 1

Time - Plot 0	Amplitude - Plot 0	Time - Plot 1	Amplitude - Plot 1	Time - Plot 2	Amplitude - Plot 2	
29710	0,598804	29710	0,831545	29710	0,658551	
29711	0,491921	29711	0,737519	29711	0,540759	
29712	0,383789	29712	0,641931	29712	0,422967	
29713	0,274094	29713	0,541345	29713	0,301426	
29714	0,161899	29714	0,437011	29714	0,177698	
29715	0,0478281	29715	0,329865	29715	0,0527194	
29716	-0,0665547	29716	0,220532	29716	-0,0728837	
29717	-0,179375	29717	0,1112	29717	-0,197862	
29718	-0,291883	29718	-6,7895E-6	29718	-0,321278	
29719	-0,403765	29719	-0,112463	29719	-0,443132	
29720	-0,510648	29720	-0,221171	29720	-0,561548	
29721	-0,615655	29721	-0,330815	29721	-0,676216	
29722	-0,714724	29722	-0,436712	29722	-0,786821	
29723	-0,811293	29723	-0,541046	29723	-0,892116	
29724	-0,903175	29724	-0,642569	29724	-0,993348	
29725	-0,985993	29725	-0,738469	29725	-1,08427	
29726	-1,06475	29726	-0,831245	29726	-1,17144	
29727	-1,13788	29727	-0,919336	29727	-1,25143	
29728	-1,20069	29728	-0,999929	29728	-1,32017	
29729	-1,25664	29729	-1,07552	29729	-1,38234	
29730	-1,30664	29730	-1,14581	29730	-1,43671	
29731	-1,34477	29731	-1,20516	29731	-1,47858	
29732	-1,37414	29732	-1,2592	29732	-1,51201	
29733	-1,39758	29733	-1,307	29733	-1,537	
29734	-1,41071	29734	-1,34542	29734	-1,55169	
29735	-1,41352	29735	-1,37478	29735	-1,55544	
29736	-1,40821	29736	-1,39634	29736	-1,54888	
29737	-1,39352	29737	-1,41039	29737	-1,532	
29738	-1,37071	29738	-1,41477	29738	-1,50732	
29739	-1,33602	29739	-1,40946	29739	-1,47014	
29740	-1,29476	29740	-1,39665	29740	-1,42483	
29741	-1,24664	29741	-1,37634	29741	-1,37109	
29742	-1,18819	29742	-1,34479	29742	-1,30673	
29743	-1,12319	29743	-1,30731	29743	-1,23518	
29744	-1,04912	29744	-1,25952	29744	-1,15394	
29745	-0,970367	29745	-1,20516	29745	-1,06708	
29746	-0,885673	29746	-1,1455	29746	-0,974289	
29747	-0,793792	29747	-1,07521	29747	-0,871807	
29748	-0,695035	29748	-0,999305	29748	-0,764325	
29749	-0,594716	29749	-0,919336	29749	-0,654345	
29750	-0,489396	29750	-0,830933	29750	-0,537178	
29751	-0,380014	29751	-0,738469	29751	-0,417511	
29752	-0,270006	29752	-0,642569	29752	-0,29722	
29753	-0,157186	29753	-0,541358	29753	-0,172866	
29754	-0,0428031	29754	-0,436712	29754	-0,0466382	
29755	0,0712673	29755	-0,330815	29755	0,0770902	
29756	0,1844	29756	-0,220233	29756	0,203631	
29757	0,296595	29757	-0,111526	29757	0,326422	
29758	0,406915	29758	-0,000631546	29758	0,447338	
29759	0,513485	29759	0,10995	29759	0,565755	
29760	0,618805	29760	0,221157	29760	0,681048	
29761	0,7185	29761	0,330177	29761	0,791653	
29762	0,814756	29762	0,437323	29762	0,89726	
29763	0,905075	29763	0,540095	29763	0,995368	
29764	0,990706	29764	0,642243	29764	1,0891	
29765	1,06821	29765	0,738768	29765	1,17534	
29766	1,13978	29766	0,831232	29766	1,25376	
29767	1,20291	29767	0,918386	29767	1,32406	
29768	1,25916	29768	0,999292	29768	1,38436	
29769	1,30698	29769	1,07551	29769	1,43779	
29770	1,34604	29770	1,14361	29770	1,48122	
